Optimizer,Split,Horizon,MSE,RMSE,MAE,R2,Pearson,Variance,StdDev,TargetVariance,TargetStdDev,D_latent,H_cell,CDI,SDI,TrainTimeSec,FinalTrainLoss,Fold_N_TOP_GENES,Fold_GENE_EMB_DIM,MSE_std,RMSE_std,MAE_std,R2_std,Pearson_std,Variance_std,StdDev_std,TargetVariance_std,TargetStdDev_std,D_latent_std,H_cell_std,CDI_std,SDI_std,Fold_N_TOP_GENES_std,Fold_GENE_EMB_DIM_std
AdamW,Test,20,0.9007560157542135,0.7544758877961424,0.6204450857873056,-4.120253506361269,0.23241255818510487,0.46834723456963606,0.5736931954996258,0.543481421470642,0.7369131326675415,11.174761962890624,0.7424740657596137,2.5979073524475096,4.0003742844331915,129.9197853088379,0.05403545607364925,2000.0,500.0,2.617315933596268,0.5758925335326915,0.5109160530721633,8.698618568061056,0.3379887156245851,1.4677933623002752,0.3731996366098236,0.031002722118428024,0.02099124757800345,0.519665833343508,0.038143143473307155,0.25270030374787056,0.1566965249138064,0.0,0.0
AdamW,Train,1,0.009252547445140926,0.09298625688142355,0.0738203523775526,0.9517088707755593,0.9761227136915036,0.009018357515554219,0.09185114760901414,0.6794537305831909,0.8240599870681763,12.406536293029784,0.6991711780900554,2.244592046737671,0.940996919383952,12.668024682998658,0.009395088676424414,2000.0,500.0,0.008521451217651226,0.024623997587881977,0.01939080121868005,0.0209208349300091,0.010528776919151139,0.008214493210402345,0.02412368977425022,0.03242059724781289,0.019467741975663973,0.34024541360232263,0.036702248823196525,0.10509608604551662,0.015687224379458086,0.0,0.0
AdamW,Train,3,0.6337936607105474,0.6354791173735732,0.5015113431974954,-0.9144958836424585,0.09380163753812322,0.5627899820415997,0.5985695967078208,0.6794238686561584,0.8240414023399353,12.386098861694336,0.695049620767498,2.2465583801269533,1.5541519922052103,24.053131532669067,0.011679625278478314,2000.0,500.0,2.692527904529285,0.4796354530732145,0.3880587637998677,0.7477165077531033,0.29744439973298886,2.418799052489703,0.45231034611164717,0.03245594747617435,0.01948795262175583,0.3535943394922322,0.03829488283147328,0.10535529953139382,0.026527285247525467,0.0,0.0
AdamW,Train,5,0.18031769140824383,0.3479883517086748,0.26509266546251725,0.3812036729793923,0.7321216398627001,0.16296560815809405,0.3328658602868809,0.6787854194641113,0.8236500501632691,12.351196479797363,0.7000959935904868,2.2458961486816404,1.978461833260289,36.17348389625549,0.01584021116997475,2000.0,500.0,0.6629437876091537,0.24340302345932135,0.19107463750934436,0.31803849925002464,0.12962574872224308,0.5929632361963991,0.22844341472109164,0.03272175027063927,0.019651446842301593,0.38361200082008645,0.03770945792363914,0.10564042132955552,0.030688241163809405,0.0,0.0
AdamW,Train,10,0.06617259177653229,0.2260491249305312,0.17303817871154523,0.7068423833800297,0.8956795531195478,0.056368092657888634,0.2114697941553359,0.6758492827415467,0.8218366622924804,12.245611000061036,0.6949156828438866,2.238765335083008,2.7396227750502575,67.43713483810424,0.019733464555929895,2000.0,500.0,0.16478249940153525,0.12280186780874082,0.09550516326748058,0.2386436824210556,0.055923319860768,0.1190229554839442,0.10794993528927793,0.034622223907567994,0.020831823544498803,0.504614939345933,0.038407992423074945,0.10602468612206743,0.042756646791068595,0.0,0.0
AdamW,Train,20,1.045573452559172,0.8163564345237966,0.6720411451248561,-3.7634302649544735,0.2230229408711129,0.5416460125791092,0.6203110676828553,0.6778172373771667,0.823058259487152,12.156589698791503,0.6931263532231069,2.2147363662719726,3.8047104093970328,129.9197853088379,0.05403545607364925,2000.0,500.0,3.0603896132384034,0.6158606687691466,0.554384996226444,8.197480270561265,0.3350391583283458,1.7141574405234101,0.39613347690399064,0.03298463164061772,0.019811543901232007,0.5863969442076878,0.036038508783487126,0.12181374547744303,0.08939120410851786,0.0,0.0
Padam,Test,1,0.051157922173905024,0.1989296242210181,0.14769975698753898,0.7490441392216028,0.872380724872515,0.04754509457186157,0.1937310776611169,0.5407477617263794,0.7350823879241943,11.428422927856445,0.7468016709626448,2.711395597457886,0.9847746640238474,13.601199436187745,0.04730353802863745,2000.0,500.0,0.1260320218401942,0.1076544085118734,0.07722465088021013,0.09801705168534573,0.054315356697508387,0.10932210819931032,0.10008642493500478,0.029688846581597306,0.020045188738732782,0.34928021650480623,0.047449834463680174,0.0956220469967841,0.016216260359934405,0.0,0.0
Padam,Test,3,0.28751989611881035,0.41135660077375036,0.3203488456852296,0.047521570920944216,0.24777986994561224,0.2683555636964008,0.4045057396795235,0.5403941631317138,0.7348421692848206,11.400789070129395,0.7478766051588145,2.70888237953186,1.6426004760611175,24.606463193893433,0.32665056552554494,2000.0,500.0,1.3740339398079193,0.34402333596652174,0.27872572588546635,0.23741697788032712,0.3263714277787414,1.2187360282347302,0.3236846557300941,0.029674885389086286,0.020032413434670687,0.3555378108393542,0.04537093524093525,0.09640478436820404,0.02566794298208789,0.0,0.0
Padam,Test,5,0.2894519806076206,0.41498811775095223,0.32252575721810844,0.020293069049423816,0.24364665539467006,0.27064503290270475,0.40864624936206667,0.5393337488174439,0.7341180324554444,11.351876831054687,0.75108829782592,2.7035522937774656,2.093549273000036,36.737502098083496,0.3265500392977632,2000.0,500.0,1.370286891262137,0.34246581727548037,0.2772074604750762,0.2564333663092794,0.32555802167258,1.2148550351022585,0.32201543490103196,0.029826592502096804,0.02011489475907584,0.3930696044769699,0.04685926767456441,0.10180434659554573,0.03279577219754002,0.0,0.0
Padam,Test,10,0.2873728663766501,0.41501700222726234,0.32227275021520313,0.0022114335088168876,0.2426502288121149,0.26853478355588867,0.40851473822897555,0.5363615989685059,0.7320785522460938,11.241281509399414,0.7460698984985792,2.6761375427246095,2.8988949485930715,68.03959708213806,0.3229642741426989,2000.0,500.0,1.3525655590101042,0.3393802033764295,0.27459139568719015,0.26614278987319706,0.32742483832203045,1.1961867935122166,0.3188892772740474,0.030492070453443515,0.020561401435772574,0.5064771698892866,0.04292389742562354,0.13449528933984464,0.057749120469796106,0.0,0.0
Padam,Test,20,0.28442413995517235,0.41293003767486103,0.3210986891213585,0.002365118008033902,0.23302044492760549,0.26583982260715144,0.405685748323506,0.543481421470642,0.7369131326675415,11.174761962890624,0.7424740657596137,2.5979073524475096,4.0003742844331915,130.22348675727844,0.32001845648624266,2000.0,500.0,1.342593451264642,0.3375760850550422,0.27288567378131406,0.25919336886255634,0.3249655868532097,1.1952461138268633,0.3182744462763529,0.031002722118428024,0.02099124757800345,0.519665833343508,0.038143143473307155,0.25270030374787056,0.1566965249138064,0.0,0.0
Padam,Train,1,0.04727703203173245,0.2014744822910301,0.1507655386948118,0.7839835845956615,0.8846648360504938,0.04725896198813822,0.20144830486938065,0.6794537305831909,0.8240599870681763,12.406536293029784,0.6991711780900554,2.244592046737671,0.940996919383952,13.601199436187745,0.04730353802863745,2000.0,500.0,0.07737905546588436,0.08177828342474383,0.05895372359595422,0.08728647623816477,0.050727123626074594,0.07729840728241787,0.08173225945314085,0.03242059724781289,0.019467741975663973,0.34024541360232263,0.036702248823196525,0.10509608604551662,0.015687224379458086,0.0,0.0
Padam,Train,3,0.33172214974667513,0.45862094290949335,0.35462407555065906,0.03636106755219254,0.21118901486562405,0.32819037476883217,0.4565259848272099,0.6794238686561584,0.8240414023399353,12.386098861694336,0.695049620767498,2.2465583801269533,1.5541519922052103,24.606463193893433,0.32665056552554494,2000.0,500.0,1.370121991651193,0.34847754973399286,0.2732402979049346,0.20506494755765436,0.30866190219851375,1.34450949945699,0.3461522628635519,0.03245594747617435,0.01948795262175583,0.3535943394922322,0.03829488283147328,0.10535529953139382,0.026527285247525467,0.0,0.0
Padam,Train,5,0.33431572390537634,0.46241758390368015,0.35698974465622624,0.01260378926408057,0.2083864101309979,0.33082187206575686,0.46044651733309616,0.6787854194641113,0.8236500501632691,12.351196479797363,0.7000959935904868,2.2458961486816404,1.978461833260289,36.737502098083496,0.3265500392977632,2000.0,500.0,1.364622866426246,0.34717858492909154,0.27213131479928554,0.22136661770847363,0.30697979153529475,1.3387165181452627,0.34475713992117857,0.03272175027063927,0.019651446842301593,0.38361200082008645,0.03770945792363914,0.10564042132955552,0.030688241163809405,0.0,0.0
Padam,Train,10,0.332857243928547,0.46250252136533465,0.3560909833335409,-0.0006780603586458693,0.20761607545812058,0.3293081922259401,0.4605158959416782,0.6758492827415467,0.8218366622924804,12.245611000061036,0.6949156828438866,2.238765335083008,2.7396227750502575,68.03959708213806,0.3229642741426989,2000.0,500.0,1.3499173499527863,0.3449569922369658,0.26964600856666054,0.22967494151600057,0.3091821880534743,1.3230750910084537,0.34246064618170624,0.034622223907567994,0.020831823544498803,0.504614939345933,0.038407992423074945,0.10602468612206743,0.042756646791068595,0.0,0.0
Padam,Train,20,0.3293351320571759,0.459139779294542,0.35340881393820633,0.005034424627528471,0.20121568636166665,0.3259220243654415,0.4571075518692241,0.6778172373771667,0.823058259487152,12.156589698791503,0.6931263532231069,2.2147363662719726,3.8047104093970328,130.22348675727844,0.32001845648624266,2000.0,500.0,1.356764784545679,0.3443432793962798,0.26863662443224445,0.22409530877221032,0.3083734820031807,1.3317871832338304,0.3420827389466458,0.03298463164061772,0.019811543901232007,0.5863969442076878,0.036038508783487126,0.12181374547744303,0.08939120410851786,0.0,0.0
RMSprop,Test,1,0.04462110151993293,0.1880252878925953,0.1382330521765877,0.7745382427468019,0.8933046846945579,0.042515892184102066,0.1840204243274296,0.5407477617263794,0.7350823879241943,11.428422927856445,0.7468016709626448,2.711395597457886,0.9847746640238474,11.519237518310547,0.007812763764108475,2000.0,500.0,0.10098544624260063,0.09628721830381307,0.0672607555031401,0.08590125001152589,0.04016798811205192,0.09487202325506221,0.09303639094009548,0.029688846581597306,0.020045188738732782,0.34928021650480623,0.047449834463680174,0.0956220469967841,0.016216260359934405,0.0,0.0
RMSprop,Test,3,0.5908438031872113,0.6523769605257264,0.5206984681124781,-1.629948598239936,0.008531464936382635,0.40674834730432313,0.5228188501386082,0.5403941631317138,0.7348421692848206,11.400789070129395,0.7478766051588145,2.70888237953186,1.6426004760611175,22.415721082687377,0.01105045683451233,2000.0,500.0,1.7434335366887364,0.40658693186533496,0.3301413719563258,1.5171579010804064,0.28141955467984403,1.680390581190947,0.36532332828253317,0.029674885389086286,0.020032413434670687,0.3555378108393542,0.04537093524093525,0.09640478436820404,0.02566794298208789,0.0,0.0
RMSprop,Test,5,0.1810253236048362,0.35659556434616324,0.2874066406313111,-0.07874330036780414,0.7878085651902561,0.08353680984281442,0.2580061979913244,0.5393337488174439,0.7341180324554444,11.351876831054687,0.75108829782592,2.7035522937774656,2.093549273000036,34.86606903076172,0.01763024115627227,2000.0,500.0,0.26943415524924125,0.23213370905853817,0.20587807925489163,1.3805511097734158,0.13330881681434914,0.154965360123621,0.1302930116864914,0.029826592502096804,0.02011489475907584,0.3930696044769699,0.04685926767456441,0.10180434659554573,0.03279577219754002,0.0,0.0
RMSprop,Test,10,0.4660880500881695,0.5990334329935373,0.45771225168424495,-1.4995686489928002,0.39829494122585685,0.34896795901889893,0.5123098253736309,0.5363615989685059,0.7320785522460938,11.241281509399414,0.7460698984985792,2.6761375427246095,2.8988949485930715,66.28887820243835,0.030828410913184955,2000.0,500.0,1.0343490324274884,0.3275501036320971,0.26132568035325227,1.7280841303699965,0.26581862254443434,0.906857204801231,0.29417773301423916,0.030492070453443515,0.020561401435772574,0.5064771698892866,0.04292389742562354,0.13449528933984464,0.057749120469796106,0.0,0.0
RMSprop,Test,20,0.8078478270506158,0.7821249841133917,0.6175372669860428,-3.5513812659067265,0.1637657943957048,0.5615051300750643,0.6470106730741613,0.543481421470642,0.7369131326675415,11.174761962890624,0.7424740657596137,2.5979073524475096,4.0003742844331915,128.59370136260986,0.157421071172293,2000.0,500.0,2.21171565121524,0.4429506513406592,0.3627136868635033,3.980339786432029,0.30990499589021664,1.822393964759008,0.3780719173675781,0.031002722118428024,0.02099124757800345,0.519665833343508,0.038143143473307155,0.25270030374787056,0.1566965249138064,0.0,0.0
RMSprop,Train,1,0.007954773241471426,0.08492014129703407,0.06770865631600222,0.9602449281075421,0.9827113865777238,0.00682027392418069,0.07937523299134246,0.6794537305831909,0.8240599870681763,12.406536293029784,0.6991711780900554,2.244592046737671,0.940996919383952,11.519237518310547,0.007812763764108475,2000.0,500.0,0.009760979991782421,0.0272696619876739,0.021828800790441753,0.017628815900644686,0.007317793174764875,0.007136242902724443,0.022804610571563296,0.03242059724781289,0.019467741975663973,0.34024541360232263,0.036702248823196525,0.10509608604551662,0.015687224379458086,0.0,0.0
RMSprop,Train,3,0.743153291712789,0.7375983535203262,0.5950038526455561,-1.840721134929096,0.010655939113341433,0.4671164296099953,0.5663937785812453,0.6794238686561584,0.8240414023399353,12.386098861694336,0.695049620767498,2.2465583801269533,1.5541519922052103,22.415721082687377,0.01105045683451233,2000.0,500.0,1.884255604705689,0.44629594489355756,0.36769253492842874,2.022018036456078,0.27422055388540034,1.7907003233069825,0.38258583156213516,0.03245594747617435,0.01948795262175583,0.3535943394922322,0.03829488283147328,0.10535529953139382,0.026527285247525467,0.0,0.0
RMSprop,Train,5,0.20278475841178614,0.36336818537255994,0.3056886479112447,-0.05053598181874144,0.8450651054189806,0.06738932403973212,0.23448895819923457,0.6787854194641113,0.8236500501632691,12.351196479797363,0.7000959935904868,2.2458961486816404,1.978461833260289,34.86606903076172,0.01763024115627227,2000.0,500.0,0.31620486336243614,0.2660377334037442,0.24837273696189255,1.5872861155918068,0.11726752881050674,0.10489815330509838,0.11139622519172286,0.03272175027063927,0.019651446842301593,0.38361200082008645,0.03770945792363914,0.10564042132955552,0.030688241163809405,0.0,0.0
RMSprop,Train,10,0.6009184130310428,0.6873414991305415,0.5317359085760864,-1.6971069312095641,0.40049051664304913,0.40554612943208684,0.5590238134884367,0.6758492827415467,0.8218366622924804,12.245611000061036,0.6949156828438866,2.238765335083008,2.7396227750502575,66.28887820243835,0.030828410913184955,2000.0,500.0,1.1799471237307773,0.3585114791943299,0.2924474481618243,1.997498417500445,0.26221556783207567,1.0063470412983095,0.3050819637109906,0.034622223907567994,0.020831823544498803,0.504614939345933,0.038407992423074945,0.10602468612206743,0.042756646791068595,0.0,0.0
RMSprop,Train,20,0.8365635032776524,0.7939746363015258,0.6249813011814567,-2.702463760656469,0.14969193024611616,0.6059362028860579,0.6676716639715082,0.6778172373771667,0.823058259487152,12.156589698791503,0.6931263532231069,2.2147363662719726,3.8047104093970328,128.59370136260986,0.157421071172293,2000.0,500.0,2.3004480226994204,0.4541460800400614,0.3735127643723467,3.332343928885044,0.30727423122805303,2.0799393460766233,0.4002668868572827,0.03298463164061772,0.019811543901232007,0.5863969442076878,0.036038508783487126,0.12181374547744303,0.08939120410851786,0.0,0.0
SGD,Test,1,0.042487253974757944,0.181766613329095,0.1333680282474733,0.7918814224121618,0.8960228701597489,0.040356658855270525,0.17789289342129933,0.5407477617263794,0.7350823879241943,11.428422927856445,0.7468016709626448,2.711395597457886,0.9847746640238474,8.91278109550476,0.035455002176511596,2000.0,500.0,0.10203212792772988,0.09722067097561506,0.06697968752863809,0.07593802654714212,0.04004979349398127,0.09454505513005201,0.09334985021909117,0.029688846581597306,0.020045188738732782,0.34928021650480623,0.047449834463680174,0.0956220469967841,0.016216260359934405,0.0,0.0
SGD,Test,3,0.1651063978021928,0.3230377719590842,0.2468104920375581,0.34760235431147557,0.6249760940417468,0.15484500990705746,0.3161757735177582,0.5403941631317138,0.7348421692848206,11.400789070129395,0.7478766051588145,2.70888237953186,1.6426004760611175,21.35078806877136,0.14868702497008685,2000.0,500.0,0.7138610091022829,0.24652957173690584,0.19343088419182433,0.3526290931639883,0.22375465391212931,0.6677053794013372,0.23430625130064825,0.029674885389086286,0.020032413434670687,0.3555378108393542,0.04537093524093525,0.09640478436820404,0.02566794298208789,0.0,0.0
SGD,Test,5,0.16788527204417714,0.32486597558121416,0.24882577679905238,0.35837751362838,0.6092920542281137,0.1538690197854942,0.3183976410416996,0.5393337488174439,0.7341180324554444,11.351876831054687,0.75108829782592,2.7035522937774656,2.093549273000036,33.75374846458435,0.18408332460025506,2000.0,500.0,0.6634777317923967,0.24974352743328784,0.19907846842096075,0.25770422359425255,0.21557579923572792,0.5613747058953887,0.22915618086746498,0.029826592502096804,0.02011489475907584,0.3930696044769699,0.04685926767456441,0.10180434659554573,0.03279577219754002,0.0,0.0
SGD,Test,10,0.18315967076403253,0.3354318522117275,0.2584155302012668,0.3117454928042842,0.5657724808093983,0.16777677363551716,0.32850484811792185,0.5363615989685059,0.7320785522460938,11.241281509399414,0.7460698984985792,2.6761375427246095,2.8988949485930715,65.12610058784485,0.1984800940056773,2000.0,500.0,0.7835363600506984,0.26584367235683576,0.2131000136697281,0.2642613559091563,0.23635260231887814,0.6653779351856098,0.24471375627451072,0.030492070453443515,0.020561401435772574,0.5064771698892866,0.04292389742562354,0.13449528933984464,0.057749120469796106,0.0,0.0
SGD,Test,20,0.19851343049430378,0.35106108015727255,0.27446840648557624,0.25327671607335406,0.5029550062090586,0.18335202821475619,0.3409652734094975,0.543481421470642,0.7369131326675415,11.174761962890624,0.7424740657596137,2.5979073524475096,4.0003742844331915,127.27301392555236,0.22391082642004853,2000.0,500.0,0.8063081059543088,0.27440677386524176,0.22034588115015757,0.24836912428796584,0.25365958688056317,0.7213172615141313,0.25907727103444206,0.031002722118428024,0.02099124757800345,0.519665833343508,0.038143143473307155,0.25270030374787056,0.1566965249138064,0.0,0.0
SGD,Train,1,0.03543992280960083,0.17459257523747912,0.13016122836400482,0.8394827114834505,0.9157453766242034,0.03543890606392833,0.1745900933386064,0.6794537305831909,0.8240599870681763,12.406536293029784,0.6991711780900554,2.244592046737671,0.940996919383952,8.91278109550476,0.035455002176511596,2000.0,500.0,0.058807131810043746,0.07042229977212558,0.04992509583676504,0.05878939892134921,0.032591360482819305,0.05880536804485488,0.07042123370015656,0.03242059724781289,0.019467741975663973,0.34024541360232263,0.036702248823196525,0.10509608604551662,0.015687224379458086,0.0,0.0
SGD,Train,3,0.1912283902498437,0.3565790186362502,0.27248847991812464,0.3612508650620778,0.6078857465618495,0.18973523421468688,0.3552039356325187,0.6794238686561584,0.8240414023399353,12.386098861694336,0.695049620767498,2.2465583801269533,1.5541519922052103,21.35078806877136,0.14868702497008685,2000.0,500.0,0.7722954457444581,0.25318951974287557,0.19552090588278262,0.2998146930056199,0.21496480704261633,0.7679225639001487,0.2521712425830807,0.03245594747617435,0.01948795262175583,0.3535943394922322,0.03829488283147328,0.10535529953139382,0.026527285247525467,0.0,0.0
SGD,Train,5,0.19117178694582454,0.3599017164243808,0.27547179180033066,0.3592064231049781,0.5878645339130597,0.18914429466367938,0.35837395852102955,0.6787854194641113,0.8236500501632691,12.351196479797363,0.7000959935904868,2.2458961486816404,1.978461833260289,33.75374846458435,0.18408332460025506,2000.0,500.0,0.6689520142485422,0.24832785685424158,0.19273406200562682,0.2365297463321904,0.21329795801354354,0.6609562387918381,0.24644719026295453,0.03272175027063927,0.019651446842301593,0.38361200082008645,0.03770945792363914,0.10564042132955552,0.030688241163809405,0.0,0.0
SGD,Train,10,0.20630314298704558,0.37051508014295714,0.2846378321215218,0.3205281787526374,0.5497305823072826,0.20444721114255635,0.36908450216054917,0.6758492827415467,0.8218366622924804,12.245611000061036,0.6949156828438866,2.238765335083008,2.7396227750502575,65.12610058784485,0.1984800940056773,2000.0,500.0,0.7556171323034796,0.2627713765482268,0.2053640597553457,0.23778977567789594,0.22745887028712292,0.7482588955906387,0.26124816962241376,0.034622223907567994,0.020831823544498803,0.504614939345933,0.038407992423074945,0.10602468612206743,0.042756646791068595,0.0,0.0
SGD,Train,20,0.22369247393280853,0.38376030462052074,0.29816545836481395,0.27677495016771203,0.4911780917348258,0.22205783507257115,0.3820863552654491,0.6778172373771667,0.823058259487152,12.156589698791503,0.6931263532231069,2.2147363662719726,3.8047104093970328,127.27301392555236,0.22391082642004853,2000.0,500.0,0.8223567551536509,0.27649680488567346,0.21926466086004104,0.22601394798888033,0.24313723042011415,0.8190976450965719,0.2758581070157555,0.03298463164061772,0.019811543901232007,0.5863969442076878,0.036038508783487126,0.12181374547744303,0.08939120410851786,0.0,0.0
